Time	Wind1VelX	Wind1VelY	Wind1VelZ	Azimuth	RotSpeed	GenSpeed	OoPDefl1	IPDefl1	TwstDefl1	BldPitch1	TTDspFA	TTDspSS	TTDspTwst	PtfmSurge	PtfmSway	PtfmHeave	PtfmRoll	PtfmPitch	PtfmYaw	RootFxc1	RootFyc1	RootFzc1	RootMxc1	RootMyc1	RootMzc1	RotTorq	LSSGagMya	LSSGagMza	YawBrFxp	YawBrFyp	YawBrFzp	YawBrMxp	YawBrMyp	YawBrMzp	TwrBsFxt	TwrBsFyt	TwrBsFzt	TwrBsMxt	TwrBsMyt	TwrBsMzt	RtArea	B1N3Clrnc	B2N3Clrnc	B3N3Clrnc	RtAeroFxh	RtAeroMxh	GenPwr	GenTq	Wave1Elev	HydroFxi	HydroFyi	HydroFzi	HydroMxi	HydroMyi	HydroMzi	B1Surge	B1Sway	B1Heave	B1Roll	B1Pitch	B1Yaw	B1TVxi	B1TVyi	B1TVzi	B1RVxi	B1RVyi	B1RVzi	B1TAxi	B1TAyi	B1TAzi	B1RAxi	B1RAyi	B1RAzi	B1WvsFxi	B1WvsFyi	B1WvsFzi	B1WvsMxi	B1WvsMyi	B1WvsMzi	B1HDSFxi	B1HDSFyi	B1HDSFzi	B1HDSMxi	B1HDSMyi	B1HDSMzi	B1RdtFxi	B1RdtFyi	B1RdtFzi	B1RdtMxi	B1RdtMyi	B1RdtMzi	FAIRTEN1	FAIRTEN2	FAIRTEN3	ANCHTEN1	ANCHTEN2	ANCHTEN3
(s)	(m/s)	(m/s)	(m/s)	(deg)	(rpm)	(rpm)	(m)	(m)	(deg)	(deg)	(m)	(m)	(deg)	(m)	(m)	(m)	(deg)	(deg)	(deg)	(kN)	(kN)	(kN)	(kN-m)	(kN-m)	(kN-m)	(kN-m)	(kN-m)	(kN-m)	(kN)	(kN)	(kN)	(kN-m)	(kN-m)	(kN-m)	(kN)	(kN)	(kN)	(kN-m)	(kN-m)	(kN-m)	(m^2)	(m)	(m)	(m)	(N)	(N-m)	(kW)	(kN-m)	(m)	(N)	(N)	(N)	(N-m)	(N-m)	(N-m)	(m)	(m)	(m)	(rad)	(rad)	(rad)	(m/s)	(m/s)	(m/s)	(rad/s)	(rad/s)	(rad/s)	(m/s^2)	(m/s^2)	(m/s^2)	(rad/s^2)	(rad/s^2)	(rad/s^2)	(N)	(N)	(N)	(N-m)	(N-m)	(N-m)	(N)	(N)	(N)	(N-m)	(N-m)	(N-m)	(N)	(N)	(N)	(N-m)	(N-m)	(N-m)	(N)	(N)	(N)	(N)	(N)	(N)
    3.5000	  8.0000000E+00	  0.0000000E+00	  0.0000000E+00	  1.8900000E+02	  9.0000000E+00	  8.7300000E+02	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  4.4385043E-16	  2.5728516E-20	  0.0000000E+00	  5.6273680E+00	 -6.0722218E-03	 -9.8143533E-02	  3.3382908E-02	  1.8796999E+00	 -2.7737955E-03	  1.4827202E+02	  1.3580042E+01	  5.1221008E+02	 -6.8874924E+01	  5.5558306E+03	 -8.8608675E+00	  1.4710909E+03	  2.6118550E+03	 -6.6649329E+02	  3.8631033E+02	 -6.9296473E-01	 -3.4415369E+03	  1.4887568E+03	 -7.8805927E+02	  1.2220587E+02	  4.7963739E+02	 -1.3826421E+00	 -5.8816265E+03	  1.5590768E+03	  3.1998385E+04	  1.2220586E+02	  1.2445314E+04	  1.3598201E+01	  6.2746731E+01	  6.2219936E+01	  3.2162859E+05	  1.4730539E+06	  1.6822195E+03	  1.9492510E+01	  1.1905330E-01	 -3.8310275E+05	 -3.5859663E+03	  4.5471488E+07	 -1.1987581E+06	 -1.2015560E+07	 -7.4160547E+04	  5.6273680E+00	 -6.0722218E-03	 -9.8143533E-02	  5.8264169E-04	  3.2806955E-02	 -4.8411868E-05	  1.9631693E-01	 -3.0464004E-03	 -9.2236109E-02	  2.9608156E-04	  3.5743648E-03	 -1.9902098E-05	 -1.1545988E-01	 -5.5964617E-04	 -2.5663698E-02	  5.1756226E-05	  2.7649873E-03	  5.7548464E-06	 -2.8947060E+06	  3.3996850E-02	 -1.0359991E+06	 -1.2036147E-01	  8.4399088E+07	  4.1948075E+00	  0.0000000E+00	  0.0000000E+00	  1.4026608E+08	  2.2182192E+05	  1.2490094E+07	  0.0000000E+00	  1.0197892E+06	 -1.3084005E+03	  3.9448894E+05	 -3.5634769E+05	 -2.9118754E+07	 -2.1182240E+04	  9.7957525E+05	  1.4118230E+06	  9.7796181E+05	  7.8203856E+05	  1.2159285E+06	  7.8055644E+05
    3.5125	  8.0000000E+00	  0.0000000E+00	  0.0000000E+00	  1.8967500E+02	  9.0000000E+00	  8.7300000E+02	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  5.6298132E+00	 -6.1103455E-03	 -9.9298477E-02	  3.3595193E-02	  1.8822722E+00	 -2.7880231E-03	  1.4857468E+02	  1.5500158E+01	  5.1188562E+02	 -1.0700507E+02	  5.5687900E+03	 -8.8261881E+00	  1.4727604E+03	  2.6209390E+03	 -7.0241846E+02	  3.8744101E+02	 -6.5057433E-01	 -3.4417295E+03	  1.4905098E+03	 -8.0367224E+02	  1.2404884E+02	  4.8127417E+02	 -1.3588212E+00	 -5.8819224E+03	  1.5582345E+03	  3.2088852E+04	  1.2404884E+02	  1.2445316E+04	  1.4045151E+01	  6.2764027E+01	  6.2198772E+01	  3.2184994E+05	  1.4746979E+06	  1.6822195E+03	  1.9492510E+01	  1.0729036E-01	 -3.8849275E+05	 -3.6187407E+03	  4.5473568E+07	 -1.1975048E+06	 -1.2111128E+07	 -7.5934945E+04	  5.6298132E+00	 -6.1103455E-03	 -9.9298477E-02	  5.8634672E-04	  3.2851852E-02	 -4.8660186E-05	  1.9486727E-01	 -3.0533229E-03	 -9.2553928E-02	  2.9672461E-04	  3.6088482E-03	 -1.9828260E-05	 -1.1648619E-01	 -5.4885040E-04	 -2.5187260E-02	  5.1123672E-05	  2.7523213E-03	  5.8187275E-06	 -2.9204232E+06	  3.5454717E-02	 -1.0268152E+06	 -1.1771327E-01	  8.4480480E+07	  4.1310320E+00	  0.0000000E+00	  0.0000000E+00	  1.4027050E+08	  2.2323250E+05	  1.2507187E+07	  0.0000000E+00	  1.0319894E+06	 -1.3327798E+03	  3.8757656E+05	 -3.5270412E+05	 -2.9174888E+07	 -2.1744230E+04	  9.7971425E+05	  1.4113929E+06	  9.7809012E+05	  7.8215500E+05	  1.2155235E+06	  7.8066181E+05
    3.5250	  8.0000000E+00	  0.0000000E+00	  0.0000000E+00	  1.9035001E+02	  9.0000000E+00	  8.7300000E+02	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	 -4.6724434E-16	  8.3692960E-18	  0.0000000E+00	  5.6322398E+00	 -6.1485544E-03	 -1.0045736E-01	  3.3807933E-02	  1.8848692E+00	 -2.8021981E-03	  1.4888631E+02	  1.7411552E+01	  5.1153790E+02	 -1.4491418E+02	  5.5819312E+03	 -8.7805605E+00	  1.4746002E+03	  2.6298484E+03	 -7.3808954E+02	  3.8858380E+02	 -6.0465837E-01	 -3.4419197E+03	  1.4923707E+03	 -8.1945929E+02	  1.2525489E+02	  4.8292340E+02	 -1.3322951E+00	 -5.8822153E+03	  1.5572596E+03	  3.2180062E+04	  1.2525490E+02	  1.2445316E+04	  1.4510023E+01	  6.2781139E+01	  6.2177509E+01	  3.2208359E+05	  1.4765116E+06	  1.6822195E+03	  1.9492510E+01	  9.5527440E-02	 -3.9388912E+05	 -3.6510679E+03	  4.5475736E+07	 -1.1962394E+06	 -1.2207240E+07	 -7.6799906E+04	  5.6322398E+00	 -6.1485544E-03	 -1.0045736E-01	  5.9005979E-04	  3.2897174E-02	 -4.8907586E-05	  1.9340479E-01	 -3.0601122E-03	 -9.2865802E-02	  2.9735963E-04	  3.6431733E-03	 -1.9755897E-05	 -1.1751070E-01	 -5.3685444E-04	 -2.4711538E-02	  5.0447328E-05	  2.7396944E-03	  5.9503100E-06	 -2.9461405E+06	  3.6912583E-02	 -1.0176316E+06	 -1.1506508E-01	  8.4561872E+07	  4.0672565E+00	  0.0000000E+00	  0.0000000E+00	  1.4027491E+08	  2.2464612E+05	  1.2524441E+07	  0.0000000E+00	  1.0441943E+06	 -1.3610826E+03	  3.8067297E+05	 -3.4884444E+05	 -2.9231466E+07	 -2.2638418E+04	  9.7985525E+05	  1.4109626E+06	  9.7822075E+05	  7.8227319E+05	  1.2151208E+06	  7.8076888E+05
    3.5375	  8.0000000E+00	  0.0000000E+00	  0.0000000E+00	  1.9102499E+02	  9.0000000E+00	  8.7300000E+02	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	 -4.6789348E-16	  8.4220585E-18	  0.0000000E+00	  5.6346483E+00	 -6.1868476E-03	 -1.0162009E-01	  3.4021124E-02	  1.8874907E+00	 -2.8163202E-03	  1.4919872E+02	  1.9315098E+01	  5.1116672E+02	 -1.8264967E+02	  5.5948662E+03	 -8.7262630E+00	  1.4765548E+03	  2.6381772E+03	 -7.7353864E+02	  3.8973096E+02	 -5.5484080E-01	 -3.4421086E+03	  1.4942941E+03	 -8.3502844E+02	  1.2594135E+02	  4.8457745E+02	 -1.3019466E+00	 -5.8825093E+03	  1.5560469E+03	  3.2271869E+04	  1.2594135E+02	  1.2445316E+04	  1.4991198E+01	  6.2798092E+01	  6.2156139E+01	  3.2232162E+05	  1.4784399E+06	  1.6822195E+03	  1.9492510E+01	  8.3764732E-02	 -3.9928975E+05	 -3.6861050E+03	  4.5477840E+07	 -1.1947256E+06	 -1.2303688E+07	 -7.7749070E+04	  5.6346483E+00	 -6.1868476E-03	 -1.0162009E-01	  5.9378071E-04	  3.2942928E-02	 -4.9154063E-05	  1.9192950E-01	 -3.0667419E-03	 -9.3171723E-02	  2.9798577E-04	  3.6773407E-03	 -1.9680350E-05	 -1.1853470E-01	 -5.2463112E-04	 -2.4234384E-02	  4.9766109E-05	  2.7271195E-03	  5.9388535E-06	 -2.9718570E+06	  3.8370423E-02	 -1.0084481E+06	 -1.1241692E-01	  8.4643264E+07	  4.0034823E+00	  0.0000000E+00	  0.0000000E+00	  1.4027936E+08	  2.2606275E+05	  1.2541860E+07	  0.0000000E+00	  1.0564136E+06	 -1.3903131E+03	  3.7374650E+05	 -3.4496638E+05	 -2.9288680E+07	 -2.2838600E+04	  9.7999825E+05	  1.4105322E+06	  9.7835362E+05	  7.8239306E+05	  1.2147202E+06	  7.8087756E+05
    3.5500	  8.0000000E+00	  0.0000000E+00	  0.0000000E+00	  1.9170000E+02	  9.0000000E+00	  8.7300000E+02	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	 -4.4384775E-16	 -2.6299120E-20	  0.0000000E+00	  5.6370382E+00	 -6.2252223E-03	 -1.0278662E-01	  3.4234762E-02	  1.8901366E+00	 -2.8303890E-03	  1.4950729E+02	  2.1211712E+01	  5.1077234E+02	 -2.2025389E+02	  5.6074067E+03	 -8.6643581E+00	  1.4785793E+03	  2.6457251E+03	 -8.0876599E+02	  3.9087918E+02	 -5.0334632E-01	 -3.4422927E+03	  1.4962437E+03	 -8.5017706E+02	  1.2616906E+02	  4.8623294E+02	 -1.2699935E+00	 -5.8827930E+03	  1.5547391E+03	  3.2364184E+04	  1.2616907E+02	  1.2445314E+04	  1.5487153E+01	  6.2814854E+01	  6.2134686E+01	  3.2255991E+05	  1.4804366E+06	  1.6822195E+03	  1.9492510E+01	  7.2001815E-02	 -4.0468162E+05	 -3.7315686E+03	  4.5480000E+07	 -1.1933100E+06	 -1.2400576E+07	 -7.8578133E+04	  5.6370382E+00	 -6.2252223E-03	 -1.0278662E-01	  5.9750938E-04	  3.2989107E-02	 -4.9399609E-05	  1.9044143E-01	 -3.0732222E-03	 -9.3471661E-02	  2.9860355E-04	  3.7113514E-03	 -1.9606923E-05	 -1.1955589E-01	 -5.1426928E-04	 -2.3759492E-02	  4.9034643E-05	  2.7145403E-03	  5.8554197E-06	 -2.9975742E+06	  3.9828286E-02	 -9.9926438E+05	 -1.0976873E-01	  8.4724656E+07	  3.9397068E+00	  0.0000000E+00	  0.0000000E+00	  1.4028382E+08	  2.2748231E+05	  1.2559441E+07	  0.0000000E+00	  1.0686259E+06	 -1.4030605E+03	  3.6685144E+05	 -3.4056512E+05	 -2.9345920E+07	 -2.2690848E+04	  9.8014319E+05	  1.4101018E+06	  9.7848875E+05	  7.8251462E+05	  1.2143219E+06	  7.8098800E+05
    3.5625	  8.0000000E+00	  0.0000000E+00	  0.0000000E+00	  1.9237500E+02	  9.0000000E+00	  8.7300000E+02	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  5.6394091E+00	 -6.2636775E-03	 -1.0395686E-01	  3.4448840E-02	  1.8928068E+00	 -2.8444054E-03	  1.4980830E+02	  2.3102087E+01	  5.1035474E+02	 -2.5776190E+02	  5.6194150E+03	 -8.5957384E+00	  1.4806217E+03	  2.6523633E+03	 -8.4377991E+02	  3.9202493E+02	 -4.4992375E-01	 -3.4424749E+03	  1.4981730E+03	 -8.6478101E+02	  1.2599941E+02	  4.8788742E+02	 -1.2365333E+00	 -5.8830776E+03	  1.5532687E+03	  3.2456887E+04	  1.2599939E+02	  1.2445316E+04	  1.5996478E+01	  6.2831425E+01	  6.2113132E+01	  3.2279353E+05	  1.4824522E+06	  1.6822195E+03	  1.9492510E+01	  6.0238868E-02	 -4.1007900E+05	 -3.7624585E+03	  4.5482104E+07	 -1.1912852E+06	 -1.2497592E+07	 -7.8366766E+04	  5.6394091E+00	 -6.2636775E-03	 -1.0395686E-01	  6.0124573E-04	  3.3035714E-02	 -4.9644241E-05	  1.8894061E-01	 -3.0795953E-03	 -9.3765691E-02	  2.9921165E-04	  3.7452045E-03	 -1.9534613E-05	 -1.2057913E-01	 -5.0022732E-04	 -2.3282008E-02	  4.8355942E-05	  2.7019759E-03	  5.9183903E-06	 -3.0232918E+06	  4.1286156E-02	 -9.9008056E+05	 -1.0712053E-01	  8.4806048E+07	  3.8759315E+00	  0.0000000E+00	  0.0000000E+00	  1.4028829E+08	  2.2890481E+05	  1.2577185E+07	  0.0000000E+00	  1.0808631E+06	 -1.4440442E+03	  3.5991641E+05	 -3.3685503E+05	 -2.9403734E+07	 -2.3258324E+04	  9.8029006E+05	  1.4096710E+06	  9.7862606E+05	  7.8263781E+05	  1.2139258E+06	  7.8110012E+05
    3.5750	  8.0000000E+00	  0.0000000E+00	  0.0000000E+00	  1.9305000E+02	  9.0000000E+00	  8.7300000E+02	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  5.6417613E+00	 -6.3022110E-03	 -1.0513074E-01	  3.4663353E-02	  1.8955011E+00	 -2.8583691E-03	  1.5009882E+02	  2.4986940E+01	  5.0991412E+02	 -2.9520386E+02	  5.6307856E+03	 -8.5220547E+00	  1.4826515E+03	  2.6579688E+03	 -8.7859473E+02	  3.9316577E+02	 -3.9689237E-01	 -3.4426533E+03	  1.5000616E+03	 -8.7872308E+02	  1.2550368E+02	  4.8953812E+02	 -1.2037321E+00	 -5.8833604E+03	  1.5518037E+03	  3.2549920E+04	  1.2550369E+02	  1.2445316E+04	  1.6517866E+01	  6.2847836E+01	  6.2091503E+01	  3.2302019E+05	  1.4844545E+06	  1.6822195E+03	  1.9492510E+01	  4.8475951E-02	 -4.1546350E+05	 -3.7985105E+03	  4.5484248E+07	 -1.1895112E+06	 -1.2594832E+07	 -7.8181578E+04	  5.6417613E+00	 -6.3022110E-03	 -1.0513074E-01	  6.0498965E-04	  3.3082739E-02	 -4.9887956E-05	  1.8742697E-01	 -3.0857413E-03	 -9.4053730E-02	  2.9981215E-04	  3.7789007E-03	 -1.9459458E-05	 -1.2160020E-01	 -4.8732199E-04	 -2.2802126E-02	  4.7625668E-05	  2.6893720E-03	  5.9028166E-06	 -3.0490090E+06	  4.2744018E-02	 -9.8089688E+05	 -1.0447232E-01	  8.4887440E+07	  3.8121560E+00	  0.0000000E+00	  0.0000000E+00	  1.4029277E+08	  2.3033019E+05	  1.2595088E+07	  0.0000000E+00	  1.0930924E+06	 -1.4731458E+03	  3.5294425E+05	 -3.3267381E+05	 -2.9461350E+07	 -2.3445645E+04	  9.8043888E+05	  1.4092402E+06	  9.7876562E+05	  7.8276275E+05	  1.2135318E+06	  7.8121388E+05
    3.5875	  8.0000000E+00	  0.0000000E+00	  0.0000000E+00	  1.9372501E+02	  9.0000000E+00	  8.7300000E+02	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  4.7055047E-16	 -1.5573086E-17	  0.0000000E+00	  5.6440949E+00	 -6.3408208E-03	 -1.0630818E-01	  3.4878287E-02	  1.8982196E+00	 -2.8722796E-03	  1.5037663E+02	  2.6866632E+01	  5.0945016E+02	 -3.3260086E+02	  5.6414517E+03	 -8.4443903E+00	  1.4846360E+03	  2.6624897E+03	 -9.1321722E+02	  3.9429861E+02	 -3.4454015E-01	 -3.4428274E+03	  1.5018823E+03	 -8.9195428E+02	  1.2473463E+02	  4.9118198E+02	 -1.1714998E+00	 -5.8836392E+03	  1.5503241E+03	  3.2643092E+04	  1.2473463E+02	  1.2445314E+04	  1.7050112E+01	  6.2864056E+01	  6.2069775E+01	  3.2323706E+05	  1.4864091E+06	  1.6822195E+03	  1.9492510E+01	  3.6713019E-02	 -4.2084388E+05	 -3.8443330E+03	  4.5486368E+07	 -1.1880684E+06	 -1.2692040E+07	 -7.7994945E+04	  5.6440949E+00	 -6.3408208E-03	 -1.0630818E-01	  6.0874101E-04	  3.3130184E-02	 -5.0130740E-05	  1.8590060E-01	 -3.0917581E-03	 -9.4335757E-02	  3.0040264E-04	  3.8124390E-03	 -1.9386152E-05	 -1.2262205E-01	 -4.7674347E-04	 -2.2324797E-02	  4.6851619E-05	  2.6767766E-03	  5.8220235E-06	 -3.0747260E+06	  4.4201884E-02	 -9.7171319E+05	 -1.0182413E-01	  8.4968832E+07	  3.7483807E+00	  0.0000000E+00	  0.0000000E+00	  1.4029726E+08	  2.3175841E+05	  1.2613151E+07	  0.0000000E+00	  1.1053361E+06	 -1.4833086E+03	  3.4600766E+05	 -3.2797650E+05	 -2.9519364E+07	 -2.3317742E+04	  9.8058956E+05	  1.4088094E+06	  9.7890738E+05	  7.8288931E+05	  1.2131398E+06	  7.8132938E+05
    3.6000	  8.0000000E+00	  0.0000000E+00	  0.0000000E+00	  1.9439999E+02	  9.0000000E+00	  8.7300000E+02	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  5.6464090E+00	 -6.3795047E-03	 -1.0748911E-01	  3.5093643E-02	  1.9009621E+00	 -2.8861382E-03	  1.5064044E+02	  2.8741501E+01	  5.0896320E+02	 -3.6996820E+02	  5.6513789E+03	 -8.3640747E+00	  1.4865541E+03	  2.6658711E+03	 -9.4766272E+02	  3.9542368E+02	 -2.9235831E-01	 -3.4429971E+03	  1.5036183E+03	 -9.0442261E+02	  1.2375412E+02	  4.9281989E+02	 -1.1394995E+00	 -5.8839092E+03	  1.5487705E+03	  3.2736457E+04	  1.2375416E+02	  1.2445316E+04	  1.7592096E+01	  6.2880093E+01	  6.2047981E+01	  3.2344328E+05	  1.4882988E+06	  1.6822195E+03	  1.9492510E+01	  2.4950311E-02	 -4.2623012E+05	 -3.8810867E+03	  4.5488504E+07	 -1.1862460E+06	 -1.2789080E+07	 -7.7531328E+04	  5.6464090E+00	 -6.3795047E-03	 -1.0748911E-01	  6.1249966E-04	  3.3178050E-02	 -5.0372615E-05	  1.8436143E-01	 -3.0976634E-03	 -9.4611824E-02	  3.0098323E-04	  3.8458200E-03	 -1.9314195E-05	 -1.2364694E-01	 -4.6428628E-04	 -2.1848794E-02	  4.6117235E-05	  2.6641795E-03	  5.7548377E-06	 -3.1004428E+06	  4.5659721E-02	 -9.6252962E+05	 -9.9175975E-02	  8.5050224E+07	  3.6846063E+00	  0.0000000E+00	  0.0000000E+00	  1.4030178E+08	  2.3318938E+05	  1.2631373E+07	  0.0000000E+00	  1.1176065E+06	 -1.5089133E+03	  3.3908869E+05	 -3.2372262E+05	 -2.9577886E+07	 -2.3258295E+04	  9.8074219E+05	  1.4083785E+06	  9.7905131E+05	  7.8301756E+05	  1.2127499E+06	  7.8144650E+05
    3.6125	  8.0000000E+00	  0.0000000E+00	  0.0000000E+00	  1.9507500E+02	  9.0000000E+00	  8.7300000E+02	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  4.4384428E-16	  2.7007428E-20	  0.0000000E+00	  5.6487036E+00	 -6.4182612E-03	 -1.0867345E-01	  3.5309412E-02	  1.9037284E+00	 -2.8999452E-03	  1.5088895E+02	  3.0612036E+01	  5.0845377E+02	 -4.0732541E+02	  5.6605020E+03	 -8.2815628E+00	  1.4883804E+03	  2.6679910E+03	 -9.8192993E+02	  3.9657846E+02	 -2.4151058E-01	 -3.4431843E+03	  1.5052522E+03	 -9.1592010E+02	  1.2262891E+02	  4.9447116E+02	 -1.1087656E+00	 -5.8842144E+03	  1.5472156E+03	  3.2833055E+04	  1.2262893E+02	  1.2445316E+04	  1.8142794E+01	  6.2895931E+01	  6.2026108E+01	  3.2363681E+05	  1.4900985E+06	  1.6822195E+03	  1.9492510E+01	  1.3149888E-02	 -4.3054488E+05	 -3.9167727E+03	  4.5490848E+07	 -1.1844035E+06	 -1.2908752E+07	 -7.7236711E+04	  5.6487036E+00	 -6.4182612E-03	 -1.0867345E-01	  6.1626552E-04	  3.3226330E-02	 -5.0613595E-05	  1.8280941E-01	 -3.1033794E-03	 -9.4881982E-02	  3.0155532E-04	  3.8790435E-03	 -1.9242580E-05	 -1.2442542E-01	 -4.5193420E-04	 -2.1316748E-02	  4.5386878E-05	  2.6475515E-03	  5.6112326E-06	 -3.1203765E+06	  4.5936868E-02	 -9.5181319E+05	 -1.0643616E-01	  8.5001832E+07	  3.6295547E+00	  0.0000000E+00	  0.0000000E+00	  1.4030630E+08	  2.3462311E+05	  1.2649754E+07	  0.0000000E+00	  1.1279419E+06	 -1.5340723E+03	  3.3134394E+05	 -3.1948644E+05	 -2.9586618E+07	 -2.2828801E+04	  9.8089656E+05	  1.4079478E+06	  9.7919731E+05	  7.8314744E+05	  1.2123620E+06	  7.8156538E+05
    3.6250	  8.0000000E+00	  0.0000000E+00	  0.0000000E+00	  1.9575000E+02	  9.0000000E+00	  8.7300000E+02	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  9.1644867E-16	 -8.7672393E-18	  0.0000000E+00	  5.6509790E+00	 -6.4570885E-03	 -1.0986113E-01	  3.5525586E-02	  1.9065183E+00	 -2.9137018E-03	  1.5112149E+02	  3.2478168E+01	  5.0792142E+02	 -4.4467300E+02	  5.6688491E+03	 -8.1981564E+00	  1.4901099E+03	  2.6689336E+03	 -1.0160325E+03	  3.9772342E+02	 -1.9201887E-01	 -3.4433694E+03	  1.5067810E+03	 -9.2662512E+02	  1.2138459E+02	  4.9611478E+02	 -1.0792837E+00	 -5.8845181E+03	  1.5456559E+03	  3.2929758E+04	  1.2138460E+02	  1.2445314E+04	  1.8701263E+01	  6.2911579E+01	  6.2004147E+01	  3.2381781E+05	  1.4918008E+06	  1.6822195E+03	  1.9492510E+01	  1.3494696E-03	 -4.3486825E+05	 -3.9509956E+03	  4.5493232E+07	 -1.1825994E+06	 -1.3028464E+07	 -7.6023945E+04	  5.6509790E+00	 -6.4570885E-03	 -1.0986113E-01	  6.2003854E-04	  3.3275023E-02	 -5.0853694E-05	  1.8125053E-01	 -3.1089517E-03	 -9.5144823E-02	  3.0211810E-04	  3.9120130E-03	 -1.9173691E-05	 -1.2520880E-01	 -4.3966263E-04	 -2.0783544E-02	  4.4673026E-05	  2.6309467E-03	  5.6724170E-06	 -3.1403102E+06	  4.6213988E-02	 -9.4109675E+05	 -1.1369652E-01	  8.4953448E+07	  3.5745032E+00	  0.0000000E+00	  0.0000000E+00	  1.4031085E+08	  2.3605956E+05	  1.2668292E+07	  0.0000000E+00	  1.1383162E+06	 -1.5600045E+03	  3.2358016E+05	 -3.1536000E+05	 -2.9596172E+07	 -2.3398504E+04	  9.8105244E+05	  1.4075190E+06	  9.7934494E+05	  7.8327900E+05	  1.2119758E+06	  7.8168600E+05
    3.6375	  8.0000000E+00	  0.0000000E+00	  0.0000000E+00	  1.9642500E+02	  9.0000000E+00	  8.7300000E+02	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	 -4.7330174E-16	  8.8479854E-18	  0.0000000E+00	  5.6532350E+00	 -6.4959847E-03	 -1.1105204E-01	  3.5742164E-02	  1.9093318E+00	 -2.9274083E-03	  1.5133728E+02	  3.4340031E+01	  5.0736615E+02	 -4.8201895E+02	  5.6764033E+03	 -8.1139555E+00	  1.4917278E+03	  2.6686909E+03	 -1.0499941E+03	  3.9885846E+02	 -1.4462313E-01	 -3.4435498E+03	  1.5081971E+03	 -9.3653864E+02	  1.2008420E+02	  4.9775043E+02	 -1.0518969E+00	 -5.8848164E+03	  1.5441442E+03	  3.3026535E+04	  1.2008418E+02	  1.2445316E+04	  1.9266623E+01	  6.2927036E+01	  6.1982121E+01	  3.2398506E+05	  1.4933920E+06	  1.6822195E+03	  1.9492510E+01	 -1.0450952E-02	 -4.3918562E+05	 -3.9798320E+03	  4.5495624E+07	 -1.1808295E+06	 -1.3147776E+07	 -7.5836781E+04	  5.6532350E+00	 -6.4959847E-03	 -1.1105204E-01	  6.2381849E-04	  3.3324130E-02	 -5.1092913E-05	  1.7968048E-01	 -3.1143713E-03	 -9.5401265E-02	  3.0267215E-04	  3.9447960E-03	 -1.9101335E-05	 -1.2599306E-01	 -4.2671175E-04	 -2.0250827E-02	  4.3967506E-05	  2.6142809E-03	  5.4609454E-06	 -3.1602435E+06	  4.6491109E-02	 -9.3038031E+05	 -1.2095688E-01	  8.4905064E+07	  3.5194516E+00	  0.0000000E+00	  0.0000000E+00	  1.4031539E+08	  2.3749866E+05	  1.2686988E+07	  0.0000000E+00	  1.1486956E+06	 -1.5909479E+03	  3.1582153E+05	 -3.1134897E+05	 -2.9605592E+07	 -2.2642455E+04	  9.8121012E+05	  1.4070902E+06	  9.7949475E+05	  7.8341219E+05	  1.2115914E+06	  7.8180831E+05
